證券代碼	簡稱	年月日	開盤價(元)	最高價(元)	最低價(元)	收盤價(元)	成交量(千股)
0050   	元大台灣50   	20181025	    70.3252	    70.9773	    70.1389	    70.3252	    28935
0050   	元大台灣50   	20181026	    71.0238	    71.2101	    69.3938	    70.2321	    17783
0050   	元大台灣50   	20181029	    70.6512	    70.8841	    70.1855	    70.5581	     9883
0050   	元大台灣50   	20181030	    70.6047	    71.0238	    70.3252	    70.7444	     6119
0050   	元大台灣50   	20181031	    71.3498	    72.2347	    71.3498	    72.2347	     9898
0050   	元大台灣50   	20181101	    72.5142	    73.0730	    72.2347	    73.0265	     6807
0050   	元大台灣50   	20181102	    73.0265	    73.3990	    72.6539	    73.2593	     6722
0050   	元大台灣50   	20181105	    72.7470	    72.8867	    72.2813	    72.8867	     4657
0050   	元大台灣50   	20181106	    73.0730	    73.1196	    72.4210	    72.6539	     6206
0050   	元大台灣50   	20181107	    72.8402	    73.1662	    72.7005	    73.0265	     6194
0050   	元大台灣50   	20181108	    73.7251	    73.9579	    73.1196	    73.4456	    10309
0050   	元大台灣50   	20181109	    73.1196	    73.1196	    72.3279	    72.4676	    36848
0050   	元大台灣50   	20181112	    72.4210	    72.9333	    72.2347	    72.6539	     6133
0050   	元大台灣50   	20181113	    70.9307	    71.9553	    70.5115	    71.8156	    10711
0050   	元大台灣50   	20181114	    71.9553	    72.0950	    71.7224	    72.0484	     6293
0050   	元大台灣50   	20181115	    72.1881	    72.3279	    71.4896	    72.2813	     5694
0050   	元大台灣50   	20181116	    72.6073	    72.6073	    71.5827	    71.6758	     8883
0050   	元大台灣50   	20181119	    71.7690	    71.8621	    71.3498	    71.4430	     7058
0050   	元大台灣50   	20181120	    71.1635	    71.2567	    70.5581	    70.7910	     8625
0050   	元大台灣50   	20181121	    70.1389	    70.8375	    69.7198	    70.7910	    15125
0050   	元大台灣50   	20181122	    70.8841	    71.0238	    70.4184	    70.4184	     5934
0050   	元大台灣50   	20181123	    70.5115	    70.6512	    69.9061	    70.1855	     4041
0050   	元大台灣50   	20181126	    70.6978	    71.6758	    70.5581	    70.9307	     6330
0050   	元大台灣50   	20181127	    70.7444	    70.8375	    70.0458	    70.8375	     7625
0050   	元大台灣50   	20181128	    70.9307	    71.6758	    70.5581	    71.6293	     7549
0050   	元大台灣50   	20181129	    72.3744	    72.6073	    71.7690	    71.7690	     8881
0050   	元大台灣50   	20181130	    71.9087	    72.0484	    71.4896	    71.4896	     4210
0050   	元大台灣50   	20181203	    72.5142	    73.5853	    72.4676	    73.3990	    13850
0050   	元大台灣50   	20181204	    73.1196	    73.1196	    72.7470	    72.8867	     4118
0050   	元大台灣50   	20181205	    71.8156	    71.9087	    71.3964	    71.3964	     9636
0050   	元大台灣50   	20181206	    70.6512	    70.6512	    69.7198	    69.9526	    20347
0050   	元大台灣50   	20181207	    70.4184	    70.5581	    70.1389	    70.2787	     6781
0050   	元大台灣50   	20181210	    69.3938	    69.7664	    69.3472	    69.3472	    13013
0050   	元大台灣50   	20181211	    69.3938	    69.9526	    69.3472	    69.9061	     5316
0050   	元大台灣50   	20181212	    70.4649	    71.0238	    70.2321	    70.9773	     8677
0050   	元大台灣50   	20181213	    70.9773	    71.2567	    70.7444	    71.0704	     6253
0050   	元大台灣50   	20181214	    70.6047	    70.6047	    69.8129	    70.1855	     8780
0050   	元大台灣50   	20181217	    70.1855	    70.8375	    69.9992	    70.7444	     5652
0050   	元大台灣50   	20181218	    70.3252	    70.3718	    69.9061	    70.1389	     7669
0050   	元大台灣50   	20181219	    70.3252	    70.7444	    70.1855	    70.6978	     4497
0050   	元大台灣50   	20181220	    69.8595	    70.3718	    69.8595	    69.9061	     9561
0050   	元大台灣50   	20181221	    69.8129	    70.0924	    69.3472	    70.0458	     8481
0050   	元大台灣50   	20181222	    69.7198	    69.7198	    69.5801	    69.7198	     3002
0050   	元大台灣50   	20181224	    69.7198	    69.8595	    69.4403	    69.5801	     5952
0050   	元大台灣50   	20181225	    69.0678	    69.0678	    68.2760	    68.6952	    12071
0050   	元大台灣50   	20181226	    68.9280	    69.2075	    68.4623	    68.5089	     8919
0050   	元大台灣50   	20181227	    69.6732	    69.9992	    69.3938	    69.9061	     9615
0050   	元大台灣50   	20181228	    69.9526	    70.3252	    69.7198	    70.3252	     4629
0050   	元大台灣50   	20190102	    70.6512	    70.6978	    68.8815	    68.9746	     8532
0050   	元大台灣50   	20190103	    68.7417	    68.9280	    68.2294	    68.3226	    13347
0050   	元大台灣50   	20190104	    67.8103	    67.8103	    67.0651	    67.2514	    21292
0050   	元大台灣50   	20190107	    68.5089	    68.9746	    68.2294	    68.8815	    14605
0050   	元大台灣50   	20190108	    69.0678	    69.0678	    68.5089	    68.6020	    11006
0050   	元大台灣50   	20190109	    68.8815	    69.9992	    68.8815	    69.8595	    11430
0050   	元大台灣50   	20190110	    69.6732	    69.7664	    69.3938	    69.6732	     2823
0050   	元大台灣50   	20190111	    70.1389	    70.5581	    69.9992	    70.3252	    10362
0050   	元大台灣50   	20190114	    70.2787	    70.2787	    69.6266	    69.8595	     5298
0050   	元大台灣50   	20190115	    69.9061	    70.6047	    69.9061	    70.4649	    11836
0050   	元大台灣50   	20190116	    70.4649	    70.5115	    70.1855	    70.3718	    15342
0050   	元大台灣50   	20190117	    70.4184	    70.6978	    69.9992	    70.3718	    10020
0050   	元大台灣50   	20190118	    70.5581	    70.8841	    70.2321	    70.7444	     8293
0050   	元大台灣50   	20190121	    71.1170	    71.4430	    71.0238	    71.2567	    10454
0050   	元大台灣50   	20190122	    71.4487	    71.4487	    70.8725	    71.1126	     8838
0050   	元大台灣50   	20190123	    71.0646	    71.0646	    70.7285	    70.7765	     6407
0050   	元大台灣50   	20190124	    71.0166	    71.2086	    70.8245	    71.1126	     3500
0050   	元大台灣50   	20190125	    71.6408	    72.1209	    71.5928	    72.0249	     7320
0050   	元大台灣50   	20190128	    72.1689	    72.4570	    72.0729	    72.1689	     3825
0050   	元大台灣50   	20190129	    71.5447	    71.5928	    71.2566	    71.5447	     4419
0050   	元大台灣50   	20190130	    71.5447	    71.6888	    71.2566	    71.4007	     5255
0050   	元大台灣50   	20190211	    72.3610	    72.6491	    71.8809	    72.1689	     6614
0050   	元大台灣50   	20190212	    72.3610	    72.7451	    72.3610	    72.6491	     6164
0050   	元大台灣50   	20190213	    72.9372	    72.9372	    72.4090	    72.5051	     4157
0050   	元大台灣50   	20190214	    72.5051	    72.7451	    72.2650	    72.2650	     3641
0050   	元大台灣50   	20190215	    72.3130	    72.6011	    71.9289	    72.0729	     3516
0050   	元大台灣50   	20190218	    72.5051	    72.8892	    72.5051	    72.6491	     6596
0050   	元大台灣50   	20190219	    72.6971	    72.6971	    72.5051	    72.5051	     2862
0050   	元大台灣50   	20190220	    72.8892	    73.4654	    72.8892	    73.3213	    34307
0050   	元大台灣50   	20190221	    73.3694	    74.0416	    73.3694	    74.0416	    18664
0050   	元大台灣50   	20190222	    73.8975	    73.8975	    73.4654	    73.8975	     9881
0050   	元大台灣50   	20190225	    74.2817	    74.6658	    74.2337	    74.4257	    19365
0050   	元大台灣50   	20190226	    74.5698	    74.7138	    74.2337	    74.6178	    15903
0050   	元大台灣50   	20190227	    74.6178	    74.6178	    74.2817	    74.5698	    12907
0050   	元大台灣50   	20190304	    74.4737	    74.4737	    73.6575	    73.8975	     8469
0050   	元大台灣50   	20190305	    73.5614	    73.8495	    73.4174	    73.7055	     9400
0050   	元大台灣50   	20190306	    73.8015	    73.9936	    73.7055	    73.8975	    19579
0050   	元大台灣50   	20190307	    73.8495	    73.9936	    73.5614	    73.6094	    18239
0050   	元大台灣50   	20190308	    73.1773	    73.3213	    72.7932	    72.9852	     9975
0050   	元大台灣50   	20190311	    72.8412	    73.1293	    72.6971	    73.1293	     4642
0050   	元大台灣50   	20190312	    73.8015	    74.3777	    73.7535	    74.1856	    13857
0050   	元大台灣50   	20190313	    73.9936	    74.1376	    73.7535	    74.0416	    10148
0050   	元大台灣50   	20190314	    74.2337	    74.3297	    73.8975	    73.9936	     5208
0050   	元大台灣50   	20190315	    74.2817	    74.6178	    74.0896	    74.5218	    11483
0050   	元大台灣50   	20190318	    74.6658	    75.0019	    74.5698	    75.0019	    12218
0050   	元大台灣50   	20190319	    75.0019	    75.2900	    74.7618	    75.2900	     8604
0050   	元大台灣50   	20190320	    75.2420	    75.4341	    75.0980	    75.3861	    11856
0050   	元大台灣50   	20190321	    75.6742	    76.0103	    75.5301	    76.0103	    11341
0050   	元大台灣50   	20190322	    76.3464	    76.5385	    75.9142	    76.2023	     6930
0050   	元大台灣50   	20190325	    75.0019	    75.2420	    74.9059	    75.0499	     7020
0050   	元大台灣50   	20190326	    75.3861	    75.5781	    75.2900	    75.5301	     2700
0050   	元大台灣50   	20190327	    75.3380	    75.5781	    75.0980	    75.3861	     2555
0050   	元大台灣50   	20190328	    75.1940	    75.4821	    75.0499	    75.3861	     3415
0050   	元大台灣50   	20190329	    75.5781	    76.0103	    75.1460	    76.0103	     5680
0050   	元大台灣50   	20190401	    76.8266	    77.2107	    76.4424	    76.6825	    11053
0050   	元大台灣50   	20190402	    76.9226	    77.2587	    76.9226	    76.9706	     5605
0050   	元大台灣50   	20190403	    77.2107	    77.2587	    76.7785	    76.9706	     6867
0050   	元大台灣50   	20190408	    77.5948	    77.7869	    77.4988	    77.6909	     7990
0050   	元大台灣50   	20190409	    77.7389	    78.1710	    77.6428	    78.1710	    15272
0050   	元大台灣50   	20190410	    77.8829	    78.3151	    77.8829	    78.2671	    10863
0050   	元大台灣50   	20190411	    78.1230	    78.3151	    77.6909	    77.9309	     8272
0050   	元大台灣50   	20190412	    77.9309	    78.0750	    77.7869	    77.8829	     7498
0050   	元大台灣50   	20190415	    78.4111	    78.7472	    78.3151	    78.6032	     7681
0050   	元大台灣50   	20190416	    78.6032	    78.8913	    78.5552	    78.8433	     7767
0050   	元大台灣50   	20190417	    79.0353	    79.6115	    79.0353	    79.4675	    23104
0050   	元大台灣50   	20190418	    79.6115	    80.0437	    79.1794	    79.4195	    20690
0050   	元大台灣50   	20190419	    79.9476	    80.1877	    79.4195	    79.5155	    12515
0050   	元大台灣50   	20190422	    79.7076	    79.8036	    79.3714	    79.4195	     2874
0050   	元大台灣50   	20190423	    79.4195	    79.8996	    79.2754	    79.7556	     6012
0050   	元大台灣50   	20190424	    80.0917	    80.2357	    79.6115	    79.8996	     3108
0050   	元大台灣50   	20190425	    79.8036	    80.1397	    79.7076	    80.0917	     3529
0050   	元大台灣50   	20190426	    79.5155	    79.5155	    78.9393	    79.1794	     3815
0050   	元大台灣50   	20190429	    79.3234	    79.6595	    79.2274	    79.5155	     3161
0050   	元大台灣50   	20190430	    79.5155	    79.6115	    79.1314	    79.5155	     3247
0050   	元大台灣50   	20190502	    79.6595	    80.1397	    79.6115	    79.7076	     6155
0050   	元大台灣50   	20190503	    79.8036	    80.4758	    79.8036	    80.4278	    30324
0050   	元大台灣50   	20190506	    79.3234	    79.3234	    78.7952	    79.0353	     7463
0050   	元大台灣50   	20190507	    79.3714	    79.9957	    79.3714	    79.8516	    14011
0050   	元大台灣50   	20190508	    79.1314	    79.5635	    78.9873	    79.2754	    13573
0050   	元大台灣50   	20190509	    78.8913	    78.9393	    78.0270	    78.3151	     6923
0050   	元大台灣50   	20190510	    78.3151	    78.8913	    77.6909	    78.2671	    11794
0050   	元大台灣50   	20190513	    77.8829	    77.8829	    76.9226	    76.9706	    18678
0050   	元大台灣50   	20190514	    76.4424	    76.8746	    75.7702	    76.4904	    20279
0050   	元大台灣50   	20190515	    76.4904	    76.8266	    76.2984	    76.5865	    17261
0050   	元大台灣50   	20190516	    76.3464	    76.4424	    75.8662	    75.9142	    17099
0050   	元大台灣50   	20190517	    76.3464	    76.3944	    75.1460	    75.1460	    23573
0050   	元大台灣50   	20190520	    75.3861	    75.6742	    75.0499	    75.0980	    14304
0050   	元大台灣50   	20190521	    74.9059	    75.3380	    74.6178	    75.2900	    19814
0050   	元大台灣50   	20190522	    75.0980	    75.5301	    75.0019	    75.2900	    10557
0050   	元大台灣50   	20190523	    74.7618	    74.7618	    73.8015	    73.8975	    25682
0050   	元大台灣50   	20190524	    73.9936	    74.4257	    73.9456	    74.2817	     6029
0050   	元大台灣50   	20190527	    74.4257	    74.4257	    73.8015	    74.0896	    11541
0050   	元大台灣50   	20190528	    74.1856	    74.1856	    73.8015	    74.0416	     9812
0050   	元大台灣50   	20190529	    73.4654	    73.7535	    73.2733	    73.7055	     9659
0050   	元大台灣50   	20190530	    73.7055	    74.4257	    73.7055	    74.3297	     7658
0050   	元大台灣50   	20190531	    74.2817	    75.3380	    74.2337	    75.3380	     7566
0050   	元大台灣50   	20190603	    75.0980	    75.5301	    74.5698	    75.4341	     6017
0050   	元大台灣50   	20190604	    75.3380	    75.4821	    74.9059	    74.9539	     7228
0050   	元大台灣50   	20190605	    75.7222	    75.8182	    75.1460	    75.1940	     7051
0050   	元大台灣50   	20190606	    74.6178	    74.7618	    74.3777	    74.6178	     7456
0050   	元大台灣50   	20190610	    75.5301	    75.9142	    75.2420	    75.9142	     7666
0050   	元大台灣50   	20190611	    76.0583	    76.6345	    75.9142	    76.2504	    10623
0050   	元大台灣50   	20190612	    76.2504	    76.6345	    76.1063	    76.5385	     9258
0050   	元大台灣50   	20190613	    76.2504	    76.3944	    75.8182	    75.9142	     5914
0050   	元大台灣50   	20190614	    75.8662	    76.0103	    75.6742	    75.7702	     3164
0050   	元大台灣50   	20190617	    75.3380	    75.8182	    75.0019	    75.5781	     6141
0050   	元大台灣50   	20190618	    75.6742	    75.8662	    75.4821	    75.7702	     2890
0050   	元大台灣50   	20190619	    76.8266	    77.5948	    76.7785	    77.5468	    21832
0050   	元大台灣50   	20190620	    77.5468	    77.7869	    77.4508	    77.6428	    11581
0050   	元大台灣50   	20190621	    77.8829	    77.9790	    77.5948	    77.6428	    15343
0050   	元大台灣50   	20190624	    77.5948	    78.2671	    77.4988	    77.9790	    16600
0050   	元大台灣50   	20190625	    77.9309	    78.1710	    77.4028	    77.5468	     7941
0050   	元大台灣50   	20190626	    77.4028	    77.4028	    77.0666	    77.1627	     5913
0050   	元大台灣50   	20190627	    77.3547	    78.3631	    77.3547	    78.2671	    15351
0050   	元大台灣50   	20190628	    78.2190	    78.3151	    77.6428	    77.6909	     3940
0050   	元大台灣50   	20190701	    78.7952	    79.5155	    78.7952	    79.3714	    13771
0050   	元大台灣50   	20190702	    79.3714	    79.4195	    79.1314	    79.1794	     5209
0050   	元大台灣50   	20190703	    79.0833	    79.0833	    78.1230	    78.2671	     8615
0050   	元大台灣50   	20190704	    78.5552	    78.9393	    78.5552	    78.7472	     5777
0050   	元大台灣50   	20190705	    78.8433	    79.0833	    78.5552	    78.6512	     1612
0050   	元大台灣50   	20190708	    78.5552	    78.7472	    78.1710	    78.3631	     3859
0050   	元大台灣50   	20190709	    78.5071	    78.5071	    78.1710	    78.2671	     4083
0050   	元大台灣50   	20190710	    78.6992	    78.9873	    78.6032	    78.9393	     4427
0050   	元大台灣50   	20190711	    79.3714	    79.7556	    79.2274	    79.5635	    10379
0050   	元大台灣50   	20190712	    79.5635	    79.7076	    79.4195	    79.4675	     2972
0050   	元大台灣50   	20190715	    79.5635	    80.0437	    78.9873	    79.8996	     9336
0050   	元大台灣50   	20190716	    79.8996	    80.1397	    79.8516	    80.0437	     5503
0050   	元大台灣50   	20190717	    79.9476	    79.9476	    79.5155	    79.5155	    10598
0050   	元大台灣50   	20190718	    79.3234	    79.6595	    79.3234	    79.4195	     7541
0050   	元大台灣50   	20190719	    80.3880	    80.8238	    80.3880	    80.3880	     9780
0050   	元大台灣50   	20190722	    80.4848	    80.8723	    80.4848	    80.7754	     8368
0050   	元大台灣50   	20190723	    80.9691	    81.2597	    80.8723	    80.9691	     5899
0050   	元大台灣50   	20190724	    81.1144	    81.2597	    80.9207	    80.9207	     3364
0050   	元大台灣50   	20190725	    80.9207	    81.1628	    80.7754	    81.1628	     4931
0050   	元大台灣50   	20190726	    80.7754	    80.7754	    80.5817	    80.6301	     3129
0050   	元大台灣50   	20190729	    80.4848	    80.8238	    80.4364	    80.8238	     3042
0050   	元大台灣50   	20190730	    80.9691	    81.0660	    80.5817	    80.5817	     2083
0050   	元大台灣50   	20190731	    80.5333	    80.5333	    79.8553	    80.1943	     3119
0050   	元大台灣50   	20190801	    79.6132	    79.9522	    79.5163	    79.7100	     5042
0050   	元大台灣50   	20190802	    78.4994	    78.6446	    78.0635	    78.4025	    16846
0050   	元大台灣50   	20190805	    78.1604	    78.3057	    77.3855	    77.6277	    20659
0050   	元大台灣50   	20190806	    76.1749	    77.9182	    76.0296	    77.5793	    24901
0050   	元大台灣50   	20190807	    77.6277	    77.6761	    77.0466	    77.1918	    16856
0050   	元大台灣50   	20190808	    77.5308	    78.2572	    77.4824	    78.1119	     5036
0050   	元大台灣50   	20190812	    78.1119	    78.3057	    77.6277	    78.0635	     3168
0050   	元大台灣50   	20190813	    77.6277	    77.6277	    77.0466	    77.1918	     7431
0050   	元大台灣50   	20190814	    78.1604	    78.2572	    77.7730	    77.7730	     7382
0050   	元大台灣50   	20190815	    76.7076	    77.0950	    76.6107	    76.9013	    15972
0050   	元大台灣50   	20190816	    76.9497	    77.8214	    76.7560	    77.8214	     6158
0050   	元大台灣50   	20190819	    78.2088	    78.3541	    77.7730	    78.2572	     6475
0050   	元大台灣50   	20190820	    78.3057	    78.5478	    78.2572	    78.4509	     4179
0050   	元大台灣50   	20190821	    78.4025	    78.5962	    78.3541	    78.5478	     6092
0050   	元大台灣50   	20190822	    78.7415	    79.0805	    78.2572	    78.3541	     9379
0050   	元大台灣50   	20190823	    78.3541	    78.5478	    78.2088	    78.4509	     3211
0050   	元大台灣50   	20190826	    77.2887	    77.5793	    77.0950	    77.1434	    12292
0050   	元大台灣50   	20190827	    77.6277	    77.6761	    77.2403	    77.3371	     2535
0050   	元大台灣50   	20190828	    77.5793	    78.0151	    77.5793	    77.8698	     3318
0050   	元大台灣50   	20190829	    77.9182	    78.0635	    77.4824	    78.0151	     3233
0050   	元大台灣50   	20190830	    78.5962	    79.3226	    78.5962	    79.2742	    19370
0050   	元大台灣50   	20190902	    79.2258	    79.4195	    79.0805	    79.3226	     6457
0050   	元大台灣50   	20190903	    79.2742	    79.4195	    78.6446	    78.6446	     5052
0050   	元大台灣50   	20190904	    78.8868	    79.6132	    78.8383	    79.5647	    10748
0050   	元大台灣50   	20190905	    79.9522	    80.5817	    79.9522	    80.3880	    25429
0050   	元大台灣50   	20190906	    80.6301	    80.9207	    80.6301	    80.8723	    17226
0050   	元大台灣50   	20190909	    81.0660	    81.3565	    81.0175	    81.1628	    12633
0050   	元大台灣50   	20190910	    81.3081	    81.3081	    80.5817	    80.7754	     5171
0050   	元大台灣50   	20190911	    81.1144	    81.2597	    80.6785	    80.8238	     4746
0050   	元大台灣50   	20190912	    81.4534	    81.5987	    81.1144	    81.2597	     9281
0050   	元大台灣50   	20190916	    81.3565	    81.7924	    81.3081	    81.7439	    10929
0050   	元大台灣50   	20190917	    81.7439	    81.7924	    81.5502	    81.5987	     4966
0050   	元大台灣50   	20190918	    81.7439	    82.3251	    81.6955	    82.2766	    16999
0050   	元大台灣50   	20190919	    82.2766	    82.4703	    81.7439	    81.7924	     7777
0050   	元大台灣50   	20190920	    81.9861	    82.2282	    81.9861	    82.0345	     8231
0050   	元大台灣50   	20190923	    81.9861	    82.1798	    81.8408	    81.8408	     4369
0050   	元大台灣50   	20190924	    81.8408	    82.1798	    81.6955	    81.9861	     4852
0050   	元大台灣50   	20190925	    81.6955	    81.6955	    81.2597	    81.4534	     3927
0050   	元大台灣50   	20190926	    81.7924	    82.0345	    81.5018	    81.6471	     5194
0050   	元大台灣50   	20190927	    82.2282	    82.5188	    81.8408	    81.9376	     8884
0050   	元大台灣50   	20191001	    82.1313	    83.2936	    82.1313	    83.2452	     9595
0050   	元大台灣50   	20191002	    82.9062	    83.1967	    82.9062	    82.9546	     5653
0050   	元大台灣50   	20191003	    81.7439	    82.4219	    81.6471	    82.1313	     4868
0050   	元大台灣50   	20191004	    82.5188	    82.7125	    82.0829	    82.4703	     3746
0050   	元大台灣50   	20191007	    82.7125	    82.9546	    82.5188	    82.7609	     4140
0050   	元大台灣50   	20191008	    83.1483	    83.8747	    83.1483	    83.7778	    12195
0050   	元大台灣50   	20191009	    83.4389	    83.4873	    83.0999	    83.0999	     6916
0050   	元大台灣50   	20191014	    84.2621	    84.7948	    84.2621	    84.7948	     9491
0050   	元大台灣50   	20191015	    84.7948	    85.0854	    84.5527	    84.9401	     4377
0050   	元大台灣50   	20191016	    85.2306	    85.3759	    85.0854	    85.3275	     3983
0050   	元大台灣50   	20191017	    85.2791	    85.3759	    85.0369	    85.3759	     2540
0050   	元大台灣50   	20191018	    85.3759	    85.8602	    85.1338	    85.1822	     2815
0050   	元大台灣50   	20191021	    85.1822	    85.2306	    84.9885	    85.0854	     1077
0050   	元大台灣50   	20191022	    85.4243	    86.0055	    85.4243	    85.9086	     3256
0050   	元大台灣50   	20191023	    85.9086	    86.0055	    85.5212	    85.6665	     2580
0050   	元大台灣50   	20191024	    85.9086	    86.0055	    85.7149	    86.0055	     2579
0050   	元大台灣50   	20191025	    86.3929	    86.3929	    85.8118	    86.0055	     7971
0050   	元大台灣50   	20191028	    86.4413	    86.4897	    86.1992	    86.3929	     5009
0050   	元大台灣50   	20191029	    86.6834	    86.8287	    86.5382	    86.6350	     7410
0050   	元大台灣50   	20191030	    86.6350	    87.0224	    86.4897	    87.0224	     5384
0050   	元大台灣50   	20191031	    87.0708	    87.7488	    87.0708	    87.2646	     9458
0050   	元大台灣50   	20191101	    87.1677	    87.3614	    86.9256	    87.2646	     2806
0050   	元大台灣50   	20191104	    87.7004	    89.3469	    87.7004	    89.2985	     6730
0050   	元大台灣50   	20191105	    89.4922	    89.9764	    89.4437	    89.9764	     3966
0050   	元大台灣50   	20191106	    90.0249	    90.4123	    89.8312	    90.4123	     4494
0050   	元大台灣50   	20191107	    90.2670	    90.2670	    89.4437	    89.9280	     3050
0050   	元大台灣50   	20191108	    90.0733	    90.1217	    89.4922	    89.6375	     2890
0050   	元大台灣50   	20191111	    89.4922	    89.5406	    88.1847	    88.2815	     5859
0050   	元大台灣50   	20191112	    88.6689	    89.1048	    88.6689	    89.1048	     2426
0050   	元大台灣50   	20191113	    88.6689	    88.7658	    88.1847	    88.5721	     1935
0050   	元大台灣50   	20191114	    88.7173	    88.9111	    88.3299	    88.5236	     2174
0050   	元大台灣50   	20191115	    89.1048	    89.5890	    89.1048	    89.3953	     2510
0050   	元大台灣50   	20191118	    89.5890	    89.9764	    89.4922	    89.9764	     2087
0050   	元大台灣50   	20191119	    89.9764	    90.6544	    89.7343	    90.6544	     2821
0050   	元大台灣50   	20191120	    90.6544	    90.6544	    90.1701	    90.3154	     7954
0050   	元大台灣50   	20191121	    89.3953	    89.6375	    88.9111	    89.5890	     3283
0050   	元大台灣50   	20191122	    89.6375	    89.8312	    89.4922	    89.6375	     1506
0050   	元大台灣50   	20191125	    90.0733	    90.1701	    89.6375	    89.6859	     2520
0050   	元大台灣50   	20191126	    90.0249	    90.3638	    89.8796	    89.9280	     3827
0050   	元大台灣50   	20191127	    89.9280	    90.2670	    89.8312	    90.2670	     1957
0050   	元大台灣50   	20191128	    90.3154	    90.3154	    89.8796	    90.0249	     1352
0050   	元大台灣50   	20191129	    89.9280	    89.9280	    88.5721	    88.6205	     5344
0050   	元大台灣50   	20191202	    89.0563	    89.2500	    88.8626	    89.1532	     2068
0050   	元大台灣50   	20191203	    88.8142	    89.2985	    88.7173	    89.1532	     1410
0050   	元大台灣50   	20191204	    88.9595	    89.0079	    88.5236	    88.8142	     2310
0050   	元大台灣50   	20191205	    89.4437	    90.0733	    89.2985	    89.9764	     3441
0050   	元大台灣50   	20191206	    90.3638	    90.5576	    89.8312	    90.1217	     3394
0050   	元大台灣50   	20191209	    90.2670	    90.8481	    90.2670	    90.7028	     2912
0050   	元大台灣50   	20191210	    90.4607	    90.4607	    89.8796	    90.0733	     5465
0050   	元大台灣50   	20191211	    90.0733	    90.7997	    90.0249	    90.7997	     1936
0050   	元大台灣50   	20191212	    91.3808	    93.0757	    91.3808	    92.8336	     8420
0050   	元大台灣50   	20191213	    93.7053	    94.3348	    93.6569	    93.8506	     5880
0050   	元大台灣50   	20191216	    93.8990	    93.9958	    93.6084	    93.8021	     4482
0050   	元大台灣50   	20191217	    93.7053	    95.0612	    93.6569	    95.0612	     4703
0050   	元大台灣50   	20191218	    94.9159	    95.2065	    94.7222	    95.1096	     3762
0050   	元大台灣50   	20191219	    95.0612	    95.1096	    94.4801	    94.5770	     2271
0050   	元大台灣50   	20191220	    94.4801	    94.4801	    93.6569	    93.8990	     3353
0050   	元大台灣50   	20191223	    93.9474	    94.2380	    93.8990	    94.0927	     3416
0050   	元大台灣50   	20191224	    94.2380	    94.3832	    94.1411	    94.1411	     1409
0050   	元大台灣50   	20191225	    94.1411	    94.3832	    93.9958	    94.2864	     1789
0050   	元大台灣50   	20191226	    94.4801	    94.4801	    94.0443	    94.2864	     3095
0050   	元大台灣50   	20191227	    94.5285	    95.0612	    94.5285	    94.9159	     2978
0050   	元大台灣50   	20191230	    94.9159	    95.1581	    94.5285	    94.7222	     3138
0050   	元大台灣50   	20191231	    94.0443	    94.1411	    93.8990	    93.8990	     4303
